;article_name;country;region;revision_id;article_quality;population
46327;Hilal Al Sarmi;Omani;;717915660.0;Stub;
46328;Mohammed Al Rumhi;Omani;;722258362.0;Stub;
46329;Yahya Al Khusaibi;Omani;;726862168.0;Stub;
46330;Sayyid Badr bin Hamad bin Hamood AlBusaidi;Omani;;729426899.0;Start;
46331;Fahd bin Mahmoud al Said;Omani;;757164616.0;Stub;
46332;Rawya Saud Al Busaidi;Omani;;760558966.0;Stub;
46333;Azzan bin Qais, Sultan of Muscat and Oman;Omani;;767183600.0;Stub;
46334;Taimur bin Feisal;Omani;;767885927.0;Start;
46335;Turki bin Said, Sultan of Muscat and Oman;Omani;;774877670.0;Stub;
46336;Badr bin Saud al Busaidi;Omani;;783116680.0;Stub;
46337;Salim bin Thuwaini, Sultan of Muscat and Oman;Omani;;787929352.0;Start;
46338;Rahila Al Riyami;Omani;;788828342.0;Stub;
46339;List of rulers of Oman;Omani;;789761641.0;B;
46340;Malek Bin Sulaiman Al Ma'amari;Omani;;794599835.0;Stub;
46341;Said bin Sultan, Sultan of Muscat and Oman;Omani;;794725141.0;C;
46342;Yusuf bin Alawi bin Abdullah;Omani;;797805284.0;Start;
46343;Samira bint Mohamed Al-Moosa;Omani;;797947292.0;Stub;
46344;Moosa AbdulRahman Hassan;Omani;;799540696.0;C;
46345;Abdullah Al Saidi;Omani;;801364408.0;Stub;
46346;Said bin Taimur;Omani;;802317488.0;C;
46347;Faisal bin Turki, Sultan of Muscat and Oman;Omani;;803929525.0;Start;
46348;Thuwaini bin Said, Sultan of Muscat and Oman;Omani;;806665440.0;Stub;
46349;Qaboos bin Said al Said;Omani;;806904421.0;C;
46350;Haitham bin Tariq Al Said;Omani;;807451487.0;Stub;
46399;John Allen (diplomat);Tokelauan;;720435378.0;Stub;
46400;Neil Walter;Tokelauan;;732100626.0;Start;
46401;Tim Francis;Tokelauan;;744394596.0;Stub;
46402;Duncan MacIntyre (New Zealand politician);Tokelauan;;770994352.0;C;
46403;Russell Marshall;Tokelauan;;771460602.0;C;
46404;Guy Powles;Tokelauan;;786375181.0;C;
46405;Salesio Lui;Tokelauan;;790644183.0;Stub;
46406;Kuresa Nasau;Tokelauan;;790644216.0;Stub;
46407;Patuki Isaako;Tokelauan;;790644404.0;Stub;
46408;Kolouei O'Brien;Tokelauan;;790647368.0;Stub;
46409;Afega Gaualofa;Tokelauan;;795631781.0;Stub;
46410;Siopili Perez;Tokelauan;;795633170.0;Stub;
46411;David Payton;Tokelauan;;799209983.0;Stub;
46412;Head of Government of Tokelau;Tokelauan;;801375710.0;Start;
46413;Falima Teao;Tokelauan;;801630990.0;Stub;
46414;Jonathan Kings;Tokelauan;;806257719.0;Stub;
46415;Administrator of Tokelau;Tokelauan;;806258588.0;Start;
46436;Themba N. Masuku;Swaziland;;723121670.0;Stub;
46437;Moses Mathendele Dlamini;Swaziland;;747579157.0;Start;
46438;Constance Simelane;Swaziland;;757540600.0;C;
46439;Ntfombi of Swaziland;Swaziland;;785654533.0;C;
46440;Bheki Dlamini;Swaziland;;790010530.0;Stub;
46441;Bhekimpi Dlamini;Swaziland;;790010540.0;Stub;
46442;Jameson Mbilini Dlamini;Swaziland;;790010556.0;Stub;
46443;Lutfo Dlamini;Swaziland;;790010558.0;Stub;
46444;Mabandla Dlamini;Swaziland;;790010563.0;Stub;
46445;Makhosini Dlamini;Swaziland;;790010573.0;Stub;
46446;Mphiwa Dlamini;Swaziland;;790010577.0;Stub;
46447;Obed Dlamini;Swaziland;;790010578.0;Stub;
46448;Paul Dlamini;Swaziland;;790010579.0;Stub;
46449;Themba Dlamini;Swaziland;;790010705.0;Stub;
46450;Njabulo Mabuza;Swaziland;;790010716.0;Stub;
46451;Charles Myeza;Swaziland;;790010723.0;Stub;
46452;Sishayi Nxumalo;Swaziland;;790010729.0;Stub;
46453;Paul Shabangu;Swaziland;;790010732.0;Stub;
46454;Trusty Gina;Swaziland;;790010783.0;Stub;
46455;Marwick Khumalo;Swaziland;;790010820.0;Stub;
46456;Prince Sozisa Dlamini;Swaziland;;790090661.0;B;
46457;Andreas Fakudze;Swaziland;;790636139.0;Stub;
46458;Ndumiso Mamba;Swaziland;;793428048.0;Stub;
46459;Dzeliwe of Swaziland;Swaziland;;796256782.0;Start;
46460;Ben Nsibandze;Swaziland;;797494822.0;Stub;
46461;List of Prime Ministers of Swaziland;Swaziland;;797904256.0;Start;
46462;Barnabas Sibusiso Dlamini;Swaziland;;798454144.0;Start;
46463;Sotsha Dlamini;Swaziland;;800650407.0;Stub;
46464;Labotsibeni Mdluli;Swaziland;;802149787.0;C;
46465;Tsandzile Dlamini;Swaziland;;804656330.0;Start;
46466;Maphevu Dlamini;Swaziland;;807175486.0;Stub;
46467;Karim Mammadbeyov;Dagestani;;723563977.0;Start;
46468;Aziz Aliyev;Dagestani;;785202362.0;C;
46469;Mukhu Aliyev;Dagestani;;785532389.0;Start;
46470;Magomedali Magomedov;Dagestani;;789329935.0;Start;
46471;Magomedsalam Magomedov;Dagestani;;792949749.0;Start;
46472;Sagid Murtazaliev;Dagestani;;796896055.0;Start;
46473;Head of the Republic of Dagestan;Dagestani;;803611453.0;Start;
46474;List of Danish High Commissioners in Greenland;Greenlandic;;728026000.0;Stub;
46475;Gunnar Martens;Greenlandic;;742150479.0;Stub;
46476;Sara Olsvig;Greenlandic;;756830216.0;Stub;
46477;Kathrine Chemnitz;Greenlandic;;757102071.0;Start;
46478;Augusta Salling;Greenlandic;;757103267.0;Stub;
46479;Agathe Fontain;Greenlandic;;757539811.0;Stub;
46480;Ane Hansen (politician);Greenlandic;;757539958.0;Stub;
46481;Asii Chemnitz Narup;Greenlandic;;763742018.0;Stub;
46482;Aleqa Hammond;Greenlandic;;770757601.0;Start;
46483;Katrine Larsen Lenner;Greenlandic;;778461046.0;Stub;
46484;Maliina Abelsen;Greenlandic;;780537008.0;Start;
46485;Agnethe Davidsen;Greenlandic;;787423025.0;Stub;
46486;Mimi Karlsen;Greenlandic;;806560929.0;Stub;
46582;Alan Parastaev;Ossetian;;743018109.0;Start;
46583;Taymuraz Mamsurov;Ossetian;;757343822.0;Start;
46584;Head of the Republic of North Ossetia-Alania;Ossetian;;774555176.0;Stub;
46585;Akhsarbek Galazov;Ossetian;;782634776.0;Start;
46586;Alexander Dzasokhov;Ossetian;;789328182.0;Start;
46587;Alla Dzhioyeva;Ossetian;;796950389.0;C;
46588;Vyacheslav Bitarov;Ossetian;;804609656.0;Stub;
46589;Tamerlan Aguzarov;Ossetian;;804609900.0;Stub;
46590;Anatoly Bibilov;Ossetian;;806832826.0;Start;
46628;Leilani Reklai;Palauan;;757106724.0;Stub;
46629;Antonio Bells;Palauan;;762610456.0;Stub;
46630;Haruo Remeliik;Palauan;;764341685.0;Stub;
46631;Roman Tmetuchl;Palauan;;765032190.0;GA;
46632;Vice President of Palau;Palauan;;765102210.0;Stub;
46633;Surangel Whipps Jr.;Palauan;;767195006.0;Stub;
46634;Alfonso Oiterong;Palauan;;773405868.0;Stub;
46635;Johnson Toribiong;Palauan;;777304756.0;Start;
46636;Kerai Mariur;Palauan;;778679721.0;Stub;
46637;President of Palau;Palauan;;782714724.0;Stub;
46638;Kuniwo Nakamura;Palauan;;786992351.0;Start;
46639;Tommy Remengesau;Palauan;;788566799.0;C;
46640;Thomas Remengesau Sr.;Palauan;;788566961.0;Stub;
46641;Ngiratkel Etpison;Palauan;;788567219.0;Start;
46642;Raynold Oilouch;Palauan;;789983618.0;Stub;
46643;Lazarus Salii;Palauan;;790011394.0;Stub;
46644;Ngedikes Olai Uludong;Palauan;;790410665.0;Start;
46645;Sandra Pierantozzi;Palauan;;790423026.0;Stub;
46646;Elias Camsek Chin;Palauan;;795139723.0;Start;
46647;Akiko Sugiyama;Palauan;;797884160.0;Stub;
46648;Baklai Temengil;Palauan;;805961817.0;Start;
46695;List of Presidents of Somaliland;Somaliland;;792010538.0;Start;
46696;Dahir Riyale Kahin;Somaliland;;798692052.0;Start;
46697;Adan Ahmed Elmi;Somaliland;;804143605.0;Stub;
46698;Muhammad Haji Ibrahim Egal;Somaliland;;805840190.0;C;
46699;Hediya Yousef;Rojava;;805873719.0;C;
46700;Mansur Selum;Rojava;;805873803.0;Stub;
46701;;Western Sahara;AFRICA;;;597.0
46702;;Cote d'Ivoire;AFRICA;;;26.175
46703;;Mayotte;AFRICA;;;284.0
46704;;Reunion;AFRICA;;;861.0
46705;;Congo, Dem. Rep.;AFRICA;;;89.568
46706;;eSwatini;AFRICA;;;1.104
46707;;El Salvador;LATIN AMERICA AND THE CARIBBEAN;;;6.481
46708;;Honduras;LATIN AMERICA AND THE CARIBBEAN;;;9.863999999999999
46709;;Curacao;LATIN AMERICA AND THE CARIBBEAN;;;155.0
46710;;Puerto Rico;LATIN AMERICA AND THE CARIBBEAN;;;3.1889999999999996
46711;;St. Kitts-Nevis;LATIN AMERICA AND THE CARIBBEAN;;;54.0
46712;;Saint Lucia;LATIN AMERICA AND THE CARIBBEAN;;;182.0
46713;;St. Vincent and the Grenadines;LATIN AMERICA AND THE CARIBBEAN;;;111.0
46714;;Georgia;ASIA;;;3.715
46715;;Oman;ASIA;;;4.713
46716;;Brunei;ASIA;;;469.0
46717;;Timor-Leste;ASIA;;;1.318
46718;;China, Hong Kong SAR;ASIA;;;7.494
46719;;China, Macao SAR;ASIA;;;686.0
46720;;Channel Islands;EUROPE;;;172.0
46721;;Czechia;EUROPE;;;10.716
46722;;North Macedonia;EUROPE;;;2.08
46723;;French Polynesia;OCEANIA;;;0.28
46724;;Guam;OCEANIA;;;175.0
46725;;New Caledonia;OCEANIA;;;295.0
46726;;Palau;OCEANIA;;;18.0
46727;;Samoa;OCEANIA;;;0.2
